user_id,age,employment_type,monthly_income,credit_score,purchase_amount,product_category,bnpl_installments,repayment_delay_days,missed_payments,default_flag,app_usage_frequency,location,transaction_date,debt_to_income_ratio,risk_score,customer_segment
225,34,Student,10995.1,344,880.36,Electronics,3,19,1,1,6.69,Germany,5/3/2023,0.080068394,260.4,High Risk
226,59,Unemployed,19874.56,346,5000,Electronics,6,2,0,1,5.56,Germany,9/5/2024,0.251577897,205.6,High Risk
227,33,Student,16111.33,300,5000,Beauty,3,14,2,0,8.43,Australia,12/11/2024,0.310340611,288,High Risk
228,30,Self-Employed,56869.86,503,5000,Beauty,3,10,4,1,8.91,USA,10/19/2024,0.087920034,238.8,High Risk
229,32,Student,12309.81,311,4276.72,Sports,12,16,2,0,8.44,Canada,11/11/2024,0.347423721,287.6,High Risk
230,48,Unemployed,14891.84,338,4852.17,Beauty,3,11,1,1,8.05,Germany,5/31/2023,0.325827433,246.8,High Risk
231,52,Student,19437.53,363,5000,Home,3,3,1,0,7.81,USA,10/11/2024,0.25723433,220.8,High Risk
232,19,Salaried,51089.86,453,4055.47,Home,12,14,2,1,5.45,Germany,7/28/2024,0.079379157,226.8,High Risk
233,59,Self-Employed,56325.8,580,5000,Beauty,9,19,2,0,7.73,Canada,5/8/2023,0.088769267,186,Medium Risk
234,21,Unemployed,5000,300,1365.64,Home,12,7,2,0,9.65,India,11/20/2024,0.273128,274,High Risk
235,45,Unemployed,10576.28,357,4386.95,Home,12,0,0,0,1.6,USA,9/3/2024,0.414791401,197.2,High Risk
236,37,Unemployed,5477.54,303,1880.43,Fashion,9,2,0,0,7.98,UK,6/28/2023,0.343298269,222.8,High Risk
237,56,Student,5908.76,372,2000.53,Home,6,0,0,0,3.42,UK,2/7/2023,0.338570191,191.2,High Risk
238,32,Student,13493.27,399,3061.89,Sports,3,1,0,0,4.18,India,3/18/2023,0.22691979,182.4,High Risk
239,49,Self-Employed,65317.61,564,5000,Electronics,12,10,2,0,3.46,USA,4/22/2023,0.076549035,174.4,Medium Risk
240,34,Unemployed,11252.2,333,1441.98,Beauty,6,0,0,0,7,Canada,12/15/2024,0.128150939,206.8,High Risk
241,32,Self-Employed,99742.62,801,5000,Beauty,9,13,1,0,5.09,Australia,4/20/2023,0.050129022,65.6,Low Risk
242,49,Unemployed,10831.76,372,3729.85,Beauty,12,4,1,0,3.51,India,9/21/2024,0.344343855,219.2,High Risk
243,55,Salaried,59449.58,608,5000,Home,12,1,1,0,8.18,USA,7/18/2024,0.084104883,118.8,Medium Risk
244,29,Unemployed,14718.9,358,5000,Fashion,6,10,1,0,7.77,UK,2/14/2023,0.339699298,236.8,High Risk
245,59,Student,21208.9,375,3468.66,Beauty,9,7,1,0,6.31,Canada,8/14/2024,0.163547379,224,High Risk
246,45,Student,13993.32,300,3389.84,Beauty,3,17,3,0,1.41,Australia,4/28/2023,0.242247015,314,High Risk
247,57,Student,22207.95,368,5000,Home,12,0,0,0,7.52,Australia,1/18/2023,0.225144599,192.8,High Risk
248,44,Unemployed,10002.27,357,1904,Home,3,15,1,1,8.52,UK,2/3/2023,0.190356789,247.2,High Risk
249,23,Student,5479.37,308,294.86,Fashion,12,0,0,0,9.4,India,10/26/2024,0.053812756,216.8,High Risk
250,34,Self-Employed,77470.33,612,5000,Home,3,10,1,0,1.09,India,6/16/2023,0.064540838,135.2,Medium Risk
251,34,Self-Employed,55409.03,576,5000,Fashion,3,15,1,0,3.16,USA,9/28/2024,0.090237999,159.6,Medium Risk
252,29,Salaried,6479.12,329,2200.6,Home,9,3,0,0,9.14,Australia,3/26/2023,0.33964489,214.4,High Risk
253,20,Student,7178.79,300,3148.59,Electronics,3,11,2,0,8.77,USA,12/5/2024,0.438596198,282,High Risk
254,39,Student,12536.22,310,5000,Fashion,6,18,1,1,5.92,UK,12/8/2024,0.398844309,272,High Risk
255,40,Self-Employed,85447.07,681,5000,Home,12,14,2,0,1.83,India,4/7/2023,0.058515757,135.6,Medium Risk
256,46,Self-Employed,88721.54,713,5000,Home,12,15,2,0,9.44,India,8/23/2024,0.0563561,124.8,Low Risk
257,47,Salaried,52555.1,520,5000,Sports,3,0,0,1,1.69,UK,12/22/2024,0.095138245,132,High Risk
258,33,Self-Employed,38438.76,473,2771.36,Beauty,6,0,0,1,2.64,India,1/18/2023,0.072098059,150.8,High Risk
259,32,Salaried,21953.87,385,5000,Sports,12,9,1,0,3.25,UK,1/31/2023,0.227750278,224,High Risk
260,35,Unemployed,12154.92,377,5000,Beauty,9,2,0,0,1.69,Germany,12/21/2024,0.41135606,193.2,High Risk
261,52,Student,24954.44,386,4552.61,Fashion,12,20,1,1,2.95,India,5/11/2023,0.182436873,245.6,High Risk
262,57,Student,12859.37,348,4153.13,Beauty,12,4,0,0,9.72,India,10/23/2024,0.322965277,208.8,High Risk
263,26,Salaried,49245.76,501,5000,Beauty,9,10,1,1,7.58,Germany,10/11/2024,0.101531584,179.6,High Risk
264,40,Salaried,68822.18,649,5000,Sports,12,9,1,0,3.47,Australia,9/10/2024,0.072650997,118.4,Medium Risk
265,37,Salaried,68764.32,562,5000,Fashion,3,15,2,0,4.6,USA,7/27/2024,0.072712127,185.2,Medium Risk
266,28,Student,16509.59,341,4466.2,Electronics,9,3,0,0,4.75,USA,8/6/2024,0.270521557,209.6,High Risk
267,42,Salaried,40665.24,459,5000,Sports,6,11,1,1,9.77,Germany,9/3/2024,0.122955133,198.4,High Risk
268,19,Self-Employed,15269.01,415,4162.9,Sports,9,2,0,1,3.23,Germany,6/6/2023,0.272637191,178,High Risk
269,29,Unemployed,5000,300,1545.33,Beauty,9,11,1,0,3.02,UK,6/12/2023,0.309066,262,High Risk
270,38,Unemployed,5000,300,2953.09,Home,3,15,3,1,6.15,Canada,1/26/2023,0.590618,310,High Risk
271,54,Salaried,51736.37,609,5000,Sports,6,5,0,0,9.78,Australia,4/9/2023,0.096643812,106.4,Medium Risk
272,39,Salaried,33598.45,448,5000,Fashion,9,12,1,0,7.64,Australia,10/17/2024,0.148816389,204.8,High Risk
273,39,Self-Employed,96592.4,821,5000,Home,3,4,1,0,5.51,Australia,3/15/2023,0.051763907,39.6,Low Risk
274,56,Salaried,67658.01,646,5000,Fashion,6,8,1,0,6.42,USA,7/14/2024,0.07390108,117.6,Medium Risk
275,36,Self-Employed,36439.18,474,5000,Sports,3,3,1,1,5.18,India,6/6/2023,0.137214943,176.4,High Risk
276,57,Self-Employed,41947.81,502,5000,Electronics,12,8,1,0,4.07,Germany,1/1/2023,0.119195734,175.2,High Risk
277,19,Unemployed,6335.87,300,2952.49,Sports,3,13,2,1,9.69,Germany,6/19/2023,0.465995988,286,High Risk
278,32,Student,23946.57,505,5000,Electronics,12,0,0,0,8.77,USA,11/1/2024,0.20879817,138,High Risk
279,23,Student,7008.14,300,2367.97,Home,6,19,3,1,4.98,Australia,9/6/2024,0.337888513,318,High Risk
280,23,Unemployed,8770.84,300,3529.35,Electronics,12,12,2,1,8.02,Australia,4/30/2023,0.402395894,284,High Risk
281,50,Self-Employed,94184.02,724,5000,Home,9,6,1,0,9.89,Australia,4/21/2023,0.053087562,82.4,Low Risk
282,28,Self-Employed,48761.08,574,5000,Beauty,3,0,0,0,7.25,India,10/21/2024,0.102540797,110.4,Medium Risk
283,20,Self-Employed,28101.29,430,5000,Fashion,12,3,0,1,4.99,UK,3/31/2023,0.177927775,174,High Risk
284,39,Self-Employed,84780.26,804,5000,Electronics,12,0,0,0,1.51,India,2/20/2023,0.058975993,18.4,Low Risk
285,29,Self-Employed,56715.92,570,3328.36,Home,12,9,2,0,6.25,Canada,7/11/2024,0.058684757,170,Medium Risk
286,28,Student,17134.13,320,5000,Beauty,6,14,2,1,4.71,India,8/28/2024,0.291815225,280,High Risk
287,40,Unemployed,5000,300,1498.7,Home,6,11,1,1,4.49,Australia,2/12/2023,0.29974,262,High Risk
288,55,Unemployed,5000,337,1072.76,Home,6,0,0,0,4.61,Canada,5/27/2023,0.214552,205.2,High Risk
289,50,Unemployed,7370.22,339,1458.14,Beauty,3,3,0,0,3.29,India,6/12/2023,0.197842127,210.4,High Risk
290,44,Salaried,65181.59,600,100,Beauty,3,13,1,0,8.46,Australia,10/24/2024,0.001534176,146,Medium Risk
291,39,Student,26357.25,448,4690.81,Sports,9,1,0,0,9.96,UK,3/1/2023,0.177970388,162.8,High Risk
292,59,Salaried,58499.16,617,5000,Electronics,6,0,0,0,2.14,USA,11/16/2024,0.085471313,93.2,Medium Risk
293,35,Salaried,40889.68,422,5000,Home,3,18,3,1,1.13,Canada,7/23/2024,0.122280243,267.2,High Risk
294,33,Salaried,51818.82,527,5000,Fashion,3,14,1,1,5.71,Germany,5/5/2023,0.09649004,177.2,High Risk
295,56,Unemployed,5074.91,300,1960.21,Home,9,11,1,0,1.64,USA,4/22/2023,0.386255126,262,High Risk
296,33,Unemployed,14053.82,372,4585.66,Beauty,3,0,0,1,3.97,India,9/4/2024,0.32629278,191.2,High Risk
297,25,Unemployed,9125.39,300,2901.33,Home,3,2,0,0,1.82,Germany,6/20/2023,0.317940384,224,Medium Risk
298,35,Student,15655.1,335,5000,Home,3,21,1,0,1.89,Australia,5/12/2023,0.319384737,268,High Risk
299,43,Salaried,43357.85,535,5000,Fashion,9,0,0,1,4.93,UK,12/10/2024,0.115319371,126,High Risk
300,28,Unemployed,8150.97,312,4115.23,Beauty,12,15,1,1,8.19,UK,4/27/2023,0.504876107,265.2,High Risk
301,29,Unemployed,16396.63,300,5000,Sports,9,20,2,1,6.12,India,11/1/2024,0.30494071,300,High Risk
302,33,Unemployed,15127.97,394,558.03,Electronics,9,6,1,0,5.35,UK,4/13/2023,0.036887302,214.4,High Risk
303,47,Student,16932.37,352,3265.63,Home,9,1,0,0,3.35,India,11/14/2024,0.192863137,201.2,High Risk
304,48,Unemployed,12292.46,329,1975.94,Sports,3,3,0,0,5.47,India,7/25/2024,0.160744066,214.4,High Risk
305,55,Salaried,9065.65,318,4593.95,Beauty,3,1,0,1,1.2,India,11/25/2024,0.506742484,214.8,High Risk
306,51,Self-Employed,64860.43,573,5000,Sports,6,12,3,0,4.92,UK,2/14/2023,0.077088604,194.8,Medium Risk
307,23,Unemployed,7399.7,300,3862.76,Beauty,3,13,3,1,1.18,India,12/22/2024,0.522015757,306,High Risk
308,22,Self-Employed,59629.27,542,5000,Home,9,14,3,1,9.13,Canada,6/6/2023,0.083851437,211.2,High Risk
309,30,Self-Employed,55129.79,636,5000,Home,3,2,0,0,9.41,Germany,9/6/2024,0.090695067,89.6,Medium Risk
310,43,Unemployed,15325.71,308,4648.76,Electronics,6,6,2,0,2.86,India,4/25/2023,0.303330808,268.8,High Risk
311,22,Self-Employed,33064.12,417,5000,Fashion,9,12,2,1,1.23,UK,5/30/2023,0.151221324,237.2,High Risk
312,42,Unemployed,68336.43,626,5000,Sports,6,14,3,0,7.14,Germany,4/28/2023,0.073167416,177.6,Medium Risk
313,41,Salaried,52938.22,564,5000,Fashion,9,2,0,0,8.31,India,6/28/2023,0.094449719,118.4,Medium Risk
314,49,Unemployed,15029.84,380,5000,Electronics,3,4,0,1,1.48,Australia,6/21/2023,0.332671539,196,High Risk
315,18,Self-Employed,36490.58,425,5000,Beauty,12,9,2,1,9.39,Australia,10/7/2024,0.137021664,228,High Risk
316,52,Student,31768.61,441,5000,Sports,6,12,2,0,4.15,Australia,2/9/2023,0.157388063,227.6,High Risk
317,53,Student,22554.54,414,5000,Beauty,6,2,0,0,4.97,Germany,9/20/2024,0.221684858,178.4,High Risk
318,42,Unemployed,11129.04,376,2300.32,Fashion,6,14,1,1,7.06,Germany,7/1/2024,0.206695277,237.6,High Risk
319,33,Self-Employed,62901.27,547,5000,Beauty,12,6,2,0,5.62,USA,8/29/2024,0.079489651,173.2,High Risk
320,39,Self-Employed,71895.57,640,5000,Electronics,9,17,1,0,4.37,UK,2/27/2023,0.069545314,138,Medium Risk
321,50,Unemployed,13579.71,425,2840.75,Home,9,4,0,1,1.29,Canada,4/11/2023,0.209190771,178,High Risk
322,21,Student,10598.05,300,1628.87,Electronics,12,20,2,0,9.59,UK,9/28/2024,0.153695255,300,High Risk
323,23,Student,14006.39,377,1416.48,Sports,6,0,0,0,9.8,Canada,11/25/2024,0.101130984,189.2,High Risk
324,46,Unemployed,13266.86,335,5000,Fashion,9,16,2,1,6.71,Germany,2/2/2023,0.37687893,278,High Risk
325,51,Unemployed,18255.73,438,5000,Home,6,0,0,0,9.57,UK,9/6/2024,0.27388661,164.8,High Risk
326,31,Unemployed,18546.08,351,5000,Beauty,6,9,2,0,1.79,UK,2/14/2023,0.269598751,257.6,High Risk
327,50,Self-Employed,43583.27,475,5000,Fashion,6,11,1,1,7.91,Canada,1/23/2023,0.11472292,192,High Risk
328,40,Unemployed,6864.69,300,2614.9,Fashion,6,19,4,1,6.37,Germany,8/15/2024,0.380920333,338,High Risk
329,38,Salaried,40785.15,539,5000,Home,3,0,0,1,2.74,Australia,9/25/2024,0.12259364,124.4,High Risk
330,19,Unemployed,7932.43,300,3703.9,Beauty,12,13,1,1,3.17,Germany,10/16/2024,0.466931319,266,High Risk
331,58,Self-Employed,70908.84,664,5000,Beauty,6,2,0,0,7.56,India,8/31/2024,0.07051307,78.4,Medium Risk
332,54,Self-Employed,72017.04,624,5000,Sports,12,10,1,0,3.04,Canada,3/12/2023,0.069428013,130.4,Medium Risk
333,43,Student,17141.31,376,4492,Electronics,9,19,1,1,7.53,Germany,2/10/2023,0.262056984,247.6,High Risk
334,43,Salaried,50004.46,477,5000,Sports,6,13,3,1,6.25,Germany,4/17/2023,0.099991081,235.2,High Risk
335,23,Salaried,38119.38,520,5000,Fashion,3,0,0,1,4.56,Germany,3/29/2023,0.131166876,132,High Risk
336,31,Self-Employed,60847.04,560,100,Electronics,6,16,2,0,9.8,Germany,1/11/2023,0.001643465,188,Medium Risk
337,30,Student,19801.52,300,5000,Home,6,11,2,1,1.97,Canada,10/2/2024,0.252505868,282,High Risk
338,47,Unemployed,7089.86,377,3589.03,Electronics,9,0,0,0,2.49,UK,3/8/2023,0.506220151,189.2,High Risk
339,54,Unemployed,5000,300,693.43,Home,9,22,3,1,3.72,Australia,7/17/2024,0.138686,324,High Risk
340,29,Unemployed,14132.3,397,5000,Sports,3,0,0,0,7,India,11/11/2024,0.353799452,181.2,High Risk
341,26,Salaried,56227.31,534,5000,Fashion,6,17,1,1,6.02,Australia,5/29/2023,0.088924759,180.4,High Risk
342,47,Student,18131.29,351,5000,Fashion,6,13,1,0,7.05,Australia,7/26/2024,0.275766369,245.6,High Risk
343,23,Salaried,6603.89,311,1377.01,Beauty,6,5,0,0,5.2,India,6/25/2023,0.208514981,225.6,High Risk
344,51,Salaried,26209.97,347,5000,Beauty,9,9,2,1,6.2,USA,7/28/2024,0.190767101,259.2,High Risk
345,35,Student,8823.6,392,3708.73,Electronics,9,3,0,0,2.81,India,7/23/2024,0.420319371,189.2,High Risk
346,33,Student,7918.86,300,1460.58,Electronics,9,7,2,1,1.92,UK,7/19/2024,0.184443215,274,High Risk
347,29,Student,16197.45,382,4077.11,Home,3,10,1,1,4.66,Germany,3/26/2023,0.251713078,227.2,High Risk
348,28,Self-Employed,52077.08,537,5000,Fashion,9,2,0,1,6.63,Canada,8/15/2024,0.096011528,129.2,High Risk
349,38,Unemployed,7843.14,314,2126.45,Sports,12,15,2,0,5.01,Australia,4/8/2023,0.27112228,284.4,High Risk
350,50,Self-Employed,67053.01,628,5000,Fashion,6,14,1,0,4.86,USA,10/1/2024,0.074567868,136.8,Medium Risk
351,50,Salaried,44465.37,492,1938.85,Sports,3,3,0,1,2.63,Germany,1/27/2023,0.043603595,149.2,High Risk
352,51,Self-Employed,45978.96,563,5000,Beauty,9,10,1,0,6.97,Canada,7/1/2024,0.108745391,154.8,Medium Risk
353,44,Self-Employed,57560.34,606,3250.43,Fashion,6,2,0,0,1.35,Germany,10/14/2024,0.056469958,101.6,Medium Risk
354,51,Student,17598.24,300,4881.82,Beauty,9,13,1,0,7.27,UK,4/23/2023,0.277403877,266,High Risk
355,29,Salaried,46252.85,471,5000,Beauty,6,12,2,1,6.54,UK,9/6/2024,0.108101447,215.6,High Risk
356,53,Self-Employed,34972.72,470,5000,Electronics,6,1,0,0,5.11,Germany,6/7/2023,0.142968577,154,High Risk
357,30,Student,14642.31,316,5000,Sports,6,13,2,0,2.21,UK,5/27/2023,0.341476174,279.6,High Risk
358,57,Unemployed,10000.2,327,100,Home,3,9,1,1,8.07,Germany,8/24/2024,0.0099998,247.2,High Risk
359,38,Student,19863.87,419,5000,Fashion,3,1,0,0,4.96,Germany,2/4/2023,0.251713286,174.4,High Risk
360,37,Unemployed,7676.93,300,2355.46,Electronics,9,16,2,0,5.81,USA,1/28/2023,0.30682317,292,High Risk
361,53,Unemployed,15299.83,374,4251.4,Sports,9,1,0,0,6.5,UK,3/14/2023,0.277872369,192.4,High Risk
362,47,Student,14393.11,306,5000,Home,9,11,1,0,4.04,India,11/3/2024,0.347388438,259.6,High Risk
363,18,Unemployed,5000,326,492.43,Home,6,3,0,1,8.81,India,5/25/2023,0.098486,215.6,High Risk
364,48,Salaried,85640.92,671,5000,Sports,3,10,1,0,9,Australia,9/18/2024,0.058383306,111.6,Medium Risk
365,31,Unemployed,13717.64,365,100,Home,12,0,0,0,5.63,USA,1/16/2023,0.007289884,194,High Risk
366,32,Student,12068.2,300,2792.04,Fashion,6,14,2,0,3.5,Australia,2/15/2023,0.231355132,288,High Risk
367,32,Self-Employed,29456.64,387,5000,Sports,9,9,1,1,5.58,UK,6/27/2023,0.169741016,223.2,High Risk
368,41,Self-Employed,98009.65,760,5000,Electronics,6,0,0,0,8.6,Australia,10/27/2024,0.051015385,36,Low Risk
369,23,Salaried,36622.18,431,5000,Home,9,4,0,0,8.76,Germany,8/27/2024,0.136529284,175.6,High Risk
370,22,Salaried,22886.23,420,5000,Sports,9,5,0,0,3.35,UK,8/25/2024,0.218471981,182,High Risk
371,28,Self-Employed,67750.24,554,5000,Electronics,12,9,1,0,2.2,UK,11/6/2024,0.073800477,156.4,Medium Risk
372,28,Student,15766.64,346,4728.68,Beauty,3,11,2,1,5.13,USA,8/4/2024,0.299916786,263.6,High Risk
373,22,Self-Employed,30730.57,420,5000,Fashion,6,3,0,0,6.27,Canada,12/23/2024,0.162704434,178,High Risk
374,45,Student,21876.04,372,5000,Sports,3,18,1,1,1.44,Canada,11/23/2024,0.228560562,247.2,High Risk
375,24,Student,9078.15,300,1998.02,Fashion,12,18,2,1,5.18,UK,1/26/2023,0.220091098,296,High Risk
376,46,Unemployed,17184.27,388,4832.63,Home,9,16,1,0,1.87,Australia,11/25/2024,0.28122405,236.8,High Risk
377,27,Student,14478.51,319,4438.21,Electronics,6,11,1,0,8.35,Germany,4/19/2023,0.306537758,254.4,High Risk
378,55,Salaried,57337.09,550,5000,Fashion,9,2,0,0,8.39,USA,9/26/2024,0.087203588,124,High Risk
379,55,Unemployed,5000,300,1574.92,Sports,12,2,0,0,2.7,UK,2/22/2023,0.314984,224,Medium Risk
380,39,Salaried,58486.61,560,1926.05,Beauty,3,2,0,0,1.24,India,5/30/2023,0.032931469,120,Medium Risk
381,45,Student,27344.26,462,5000,Sports,6,2,0,0,3.96,India,3/25/2023,0.182853732,159.2,High Risk
382,23,Unemployed,9988.77,381,2924.93,Home,3,10,1,0,6.22,Australia,7/15/2024,0.292821839,227.6,High Risk
383,28,Student,17754.13,368,3620.28,Sports,9,0,0,1,7.15,Germany,7/7/2024,0.203911991,192.8,High Risk
384,18,Student,13451.66,301,2100.92,Electronics,9,5,1,0,5.12,Australia,9/8/2024,0.156182954,249.6,High Risk
385,24,Self-Employed,49616.53,407,5000,Beauty,9,18,2,1,8.16,India,11/23/2024,0.100772867,253.2,High Risk
386,39,Student,5807.33,365,1194.05,Sports,6,1,0,0,5.84,USA,3/10/2023,0.20561084,196,High Risk
387,53,Salaried,77507.12,630,5000,Beauty,9,10,3,1,3.01,Australia,11/28/2024,0.064510202,168,Medium Risk
388,54,Student,22765.81,412,3805.9,Beauty,9,2,0,0,2.57,India,6/3/2023,0.167176129,179.2,High Risk
389,59,Self-Employed,66294.36,584,5000,Electronics,6,17,3,1,9.82,India,12/7/2024,0.075421197,200.4,Medium Risk
390,59,Student,16170.47,300,3894.32,Beauty,3,17,3,1,1.56,India,6/15/2023,0.240829116,314,High Risk
391,20,Salaried,30287.56,416,5000,Fashion,3,0,0,0,6.92,Canada,2/28/2023,0.165084279,173.6,High Risk
392,19,Self-Employed,31744.61,397,5000,Beauty,6,22,2,0,5.81,Germany,3/28/2023,0.157507054,265.2,High Risk
393,43,Student,23786.49,319,5000,Sports,9,9,3,1,7.62,Germany,3/1/2023,0.210203355,290.4,High Risk
394,25,Self-Employed,35478.59,515,5000,Beauty,9,2,0,1,5.1,Australia,10/12/2024,0.140930065,138,High Risk
395,46,Salaried,90012.88,760,5000,Beauty,3,0,0,0,6.2,Canada,11/18/2024,0.055547606,36,Low Risk
396,39,Unemployed,7386.82,300,1036.27,Home,6,13,2,0,8.21,India,10/16/2024,0.140286348,286,High Risk
397,59,Student,21823.95,371,5000,Fashion,6,12,1,1,9.09,Germany,12/17/2024,0.229106097,235.6,High Risk
398,42,Unemployed,7629.88,358,3111.18,Fashion,6,1,0,1,2.13,UK,11/20/2024,0.407762638,198.8,High Risk
399,59,Salaried,68644.69,671,5000,Home,3,4,0,0,5.58,Canada,6/11/2023,0.072838846,79.6,Medium Risk
400,33,Student,22819.5,391,1904.5,Electronics,6,1,0,0,1.93,Germany,10/22/2024,0.083459322,185.6,High Risk
401,19,Student,9542.77,300,1233.33,Fashion,9,20,2,1,8.43,India,9/8/2024,0.129242348,300,High Risk
402,19,Unemployed,8585.66,336,2738.5,Electronics,6,6,1,0,4.6,Australia,12/6/2024,0.318962083,237.6,High Risk
403,45,Self-Employed,46909.43,538,5000,Sports,12,2,0,1,5.49,India,2/21/2023,0.106588377,128.8,High Risk
404,37,Salaried,79952.75,747,5000,Home,12,2,0,0,6.47,USA,5/22/2023,0.062536936,45.2,Low Risk
405,52,Self-Employed,88835.87,702,5000,Sports,6,16,3,1,3.35,USA,9/7/2024,0.056283571,151.2,Low Risk
406,59,Salaried,52676.07,542,5000,Sports,6,15,1,1,3.88,USA,5/5/2023,0.094919761,173.2,High Risk
407,41,Self-Employed,69633.18,617,5000,Fashion,3,4,0,0,8.33,UK,6/25/2023,0.071804849,101.2,Medium Risk
408,34,Self-Employed,86725.31,745,5000,Sports,12,4,0,0,4.63,India,9/23/2024,0.057653296,50,Low Risk
409,34,Student,18174.52,343,5000,Fashion,9,4,1,1,5.9,USA,3/19/2023,0.275110429,230.8,High Risk
410,52,Student,16437,360,5000,Fashion,12,1,0,0,6.98,India,7/15/2024,0.304191762,198,High Risk
411,37,Salaried,29166.84,405,5000,Fashion,12,10,1,1,2.7,India,6/19/2023,0.171427553,218,High Risk
412,59,Student,23203.16,406,5000,Fashion,12,3,0,0,5.9,Canada,2/22/2023,0.21548789,183.6,High Risk
413,43,Student,5000,357,1215.14,Electronics,9,2,0,1,2.36,USA,12/20/2024,0.243028,201.2,High Risk
414,54,Student,24065.76,303,4287.21,Electronics,3,14,3,1,7.81,USA,2/9/2023,0.178145631,306.8,High Risk
415,31,Unemployed,9056.12,300,3281.33,Sports,6,10,1,0,7.57,India,1/21/2023,0.362332875,260,High Risk
416,21,Salaried,27617.23,366,985.42,Beauty,9,10,1,0,5.61,Germany,8/29/2024,0.035681348,233.6,High Risk
417,31,Student,8777.29,300,3907.42,Sports,9,16,1,1,1.02,Canada,8/29/2024,0.445173852,272,High Risk
418,41,Salaried,51464.79,545,5000,Beauty,6,5,2,0,9,Canada,5/26/2023,0.097153802,172,High Risk
419,25,Self-Employed,76543.21,664,5000,Sports,9,4,0,0,6.65,India,8/1/2024,0.065322581,82.4,Medium Risk
420,55,Student,15705.06,404,5000,Beauty,9,1,0,1,4.78,Australia,7/11/2024,0.31836873,180.4,High Risk
421,40,Salaried,58810.88,613,5000,Electronics,12,1,0,0,3.95,Germany,1/16/2023,0.085018282,96.8,Medium Risk
422,21,Unemployed,13006.1,379,3907.97,Beauty,9,4,0,1,4.07,Australia,8/22/2024,0.300472086,196.4,High Risk
423,47,Salaried,82235.27,625,5000,Beauty,12,16,3,0,2.87,Australia,2/19/2023,0.060801162,182,Medium Risk
424,49,Unemployed,11060.65,370,4185.97,Electronics,12,1,0,0,7.29,India,5/12/2023,0.378456058,194,High Risk
425,41,Student,17495.07,390,5000,Sports,3,11,1,1,3.5,USA,12/8/2024,0.285794798,226,High Risk
426,46,Salaried,71053.37,608,5000,Fashion,3,8,1,0,9.56,UK,9/17/2024,0.070369639,132.8,Medium Risk
427,28,Student,11713.14,337,4430.21,Beauty,12,1,0,0,1.95,Canada,10/2/2024,0.378225651,207.2,High Risk
428,48,Student,9839.67,324,3564.8,Beauty,6,9,1,0,5.86,Canada,8/10/2024,0.362288573,248.4,High Risk
429,51,Unemployed,13911.11,300,676.51,Electronics,9,0,0,0,1.54,Australia,10/12/2024,0.048630914,220,Medium Risk
430,29,Salaried,56843.58,553,5000,Sports,9,20,2,1,6.66,Australia,1/23/2023,0.087960681,198.8,Medium Risk
431,56,Self-Employed,52492.23,410,5000,Beauty,9,21,3,1,8.17,Germany,12/7/2024,0.095252193,278,High Risk
432,37,Self-Employed,51319.76,527,5000,Beauty,9,15,1,0,4.56,UK,1/17/2023,0.097428359,179.2,High Risk
433,56,Unemployed,6000.53,300,1602.44,Beauty,9,17,2,1,3.27,Germany,11/30/2024,0.267049744,294,High Risk
434,29,Salaried,39713.47,424,5000,Home,6,20,4,1,9.72,Germany,12/17/2024,0.125901867,290.4,High Risk
435,50,Student,18507.11,320,5000,Home,12,11,1,0,8.95,UK,5/20/2023,0.270166439,254,High Risk
436,27,Self-Employed,52096.2,589,5000,Beauty,3,0,0,0,7.43,India,6/14/2023,0.09597629,104.4,Medium Risk
437,53,Salaried,40673.6,472,3634.76,Electronics,3,11,1,0,3.49,India,8/6/2024,0.089364108,193.2,High Risk
438,27,Unemployed,5993.33,300,1869.77,Electronics,9,6,1,1,1.72,Australia,6/24/2023,0.311975146,252,Medium Risk
439,28,Student,15451.58,395,4125.94,Fashion,9,2,0,0,5.58,Canada,11/23/2024,0.267023825,186,High Risk
440,30,Salaried,60109.47,578,5000,Sports,3,13,1,0,1.22,Canada,3/12/2023,0.083181569,154.8,Medium Risk
441,24,Student,14118.58,336,3787.91,Electronics,9,15,1,0,6.61,Germany,5/9/2023,0.268292562,255.6,High Risk
442,54,Student,19953.47,362,367.47,Beauty,3,13,2,0,7.42,Australia,12/28/2024,0.018416346,261.2,High Risk
443,53,Salaried,39320.67,513,5000,Home,12,0,0,0,5.07,Canada,2/3/2023,0.127159583,134.8,High Risk
